sample_id,is_smelly,label,confidence,top1_label,top1_score,top2_label,top2_score,reason_short,action_hint,route_to,second_check_used,review_reason,model_source
2014,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful comment explaining code purpose.,no_change,evaluation,False,,deepseek-v3
2015,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose for centered data.,no_change,evaluation,False,,deepseek-v3
2016,True,Nonlocal info,0.5419,Nonlocal info,0.5419,Not a smell,0.4581,"Comment references external R package and parameter setting, making it nonlocal.",move,repair,True,signal_conflict;not_smell_vs_nonlocal,deepseek-v3
2017,True,Nonlocal info,0.5419,Nonlocal info,0.85,Not a smell,0.15,"Comment explains origin of hard-coded values from external skggm package, constituting nonlocal info.",move,repair,True,signal_conflict;not_smell_vs_nonlocal,deepseek-v3
2018,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for subset selection,no_change,evaluation,False,,deepseek-v3
2019,True,Nonlocal info,0.6056,Nonlocal info,0.95,Not a smell,0.05,"Comment references external R glasso package for hard-coded values, meaning depends on external module.",move,repair,True,signal_conflict;not_smell_vs_nonlocal,deepseek-v3
2020,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose of stdout capture for testing verbose mode.,no_change,evaluation,False,,deepseek-v3
2021,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for high verbose to trigger Parallel stdout.,no_change,evaluation,False,,deepseek-v3
2022,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.04,"Adds testing context (smoke test), not just restating code.",no_change,evaluation,False,,deepseek-v3
2023,True,Task,0.95,Task,0.95,Not a smell,0.05,Task reminder to remove code in future version.,remove,repair,False,,deepseek-v3
2024,True,Task,0.95,Task,0.95,Not a smell,0.05,TODO with version reference indicating future work.,remove,repair,False,,deepseek-v3
2025,True,Vague,0.85,Vague,0.85,Obvious,0.15,Comment is vague about what 'alpha' and 'one for each split' refer to; the formula for total_alphas is clear.,rewrite,repair,True,borderline_label_low_confidence,deepseek-v3
2026,True,Task,0.95,Task,0.95,Not a smell,0.05,TODO comment indicating future removal task.,remove,repair,False,,deepseek-v3
2027,True,Vague,0.75,Vague,0.75,Not a smell,0.25,Generic comment does not explain which constants or their purpose.,rewrite,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
2028,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Descriptive comment labeling array X, enhances comprehension.",no_change,evaluation,False,,deepseek-v3
2029,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Simple comment that enhances readability.,no_change,evaluation,False,,deepseek-v3
2030,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates local code actions without added rationale or context.,remove,repair,False,,deepseek-v3
2031,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates visible local code action without adding rationale or context.,remove,repair,False,,deepseek-v3
2032,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful description of plotting purpose.,no_change,evaluation,False,,deepseek-v3
2033,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for copy operation.,no_change,evaluation,False,,deepseek-v3
2034,False,Not a smell,0.8075,Not a smell,0.95,Nonlocal info,0.05,"Explains local intent for precomputing seed to ensure independence across joblib backends, providing useful context.",no_change,evaluation,True,signal_conflict;not_smell_vs_nonlocal,deepseek-v3
2035,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates obvious code action without adding context.,remove,repair,False,,deepseek-v3
2036,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,Visual separator with section label.,remove,repair,False,,deepseek-v3
2037,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why indices 50+ are zeroed out.,no_change,evaluation,False,,deepseek-v3
2038,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the obvious data splitting operation.,remove,repair,False,,deepseek-v3
2039,True,Beautification,0.9,Beautification,0.9,Not a smell,0.1,Visual separator with section header; adds structure but not code explanation.,remove,repair,False,,deepseek-v3
2040,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Provides purpose of using optimal alpha for coefficient estimation.,no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
2041,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,Section header with visual separator lines; no behavioral content.,remove,repair,False,,deepseek-v3
2042,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates local plotting code without added context.,remove,repair,False,,deepseek-v3
2043,True,Task,0.95,Task,0.95,Irrelevant,0.03,TODO comment indicating future work to use a different dataset.,remove,repair,False,,deepseek-v3
2044,True,Task,0.95,Task,0.95,Not a smell,0.05,"FIXME note indicating future deprecation of normalize param, not a current code explanation.",remove,repair,False,,deepseek-v3
2045,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates code action without added rationale.,remove,repair,False,,deepseek-v3
2046,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,Explains algorithmic principle (LARS keeps covariances tied and decreasing) providing clear rationale.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
2047,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains purpose of testing verbose output, adds specific intent.",no_change,evaluation,False,,deepseek-v3
2048,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides specific constraint for assertion about active set limit.,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
2049,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Useful context about test variation.,no_change,evaluation,False,,deepseek-v3
2050,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates test purpose already clear from test name and code.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
2051,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose clearly.,no_change,evaluation,False,,deepseek-v3
2052,True,Vague,0.9,Vague,0.9,Not a smell,0.1,"Comment 'numpy deprecation' is too generic and abbreviated; does not specify a specific deprecation or its impact, so it is vague rather than informative.",rewrite,repair,True,borderline_label_low_confidence,deepseek-v3
2053,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides context for test purpose.,no_change,evaluation,False,,deepseek-v3
2054,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why X is multiplied by 3.,no_change,evaluation,False,,deepseek-v3
2055,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains version-specific code to avoid warning.,no_change,evaluation,False,,deepseek-v3
2056,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Describes test intent, not a smell.",no_change,evaluation,False,,deepseek-v3
2057,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Useful test description.,no_change,evaluation,False,,deepseek-v3
2058,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies assertion purpose: boundedness check.,no_change,evaluation,False,,deepseek-v3
2059,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful comment explaining test purpose.,no_change,evaluation,False,,deepseek-v3
2060,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies test intent for return_path=False option.,no_change,evaluation,False,,deepseek-v3
2061,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies test purpose for specific option.,no_change,evaluation,False,,deepseek-v3
2062,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test goal clearly.,no_change,evaluation,False,,deepseek-v3
2063,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies test's purpose by naming the specific test scenario.,no_change,evaluation,False,,deepseek-v3
2064,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose clearly.,no_change,evaluation,False,,deepseek-v3
2065,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains parameter choice, aids comprehension.",no_change,evaluation,False,,deepseek-v3
2066,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates test purpose already clear from function name.,remove,repair,False,,deepseek-v3
2067,True,Vague,0.92,Vague,0.92,Obvious,0.05,Comment is vague; it only says 'similar test' without specifying similarity or context.,rewrite,repair,False,,deepseek-v3
2068,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains purpose: same test with normalized data, aiding comprehension.",no_change,evaluation,False,,deepseek-v3
2069,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Provides test purpose and scope, enhancing comprehension.",no_change,evaluation,False,,deepseek-v3
2070,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Concise summary clarifying test purpose with normalization context.,no_change,evaluation,False,,deepseek-v3
2071,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates function name without adding new info.,remove,repair,False,,deepseek-v3
2072,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment restates the assert condition without adding rationale or context.,remove,repair,False,,deepseek-v3
2073,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose and conditions clearly.,no_change,evaluation,False,,deepseek-v3
2074,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates that code generates data without adding purpose.,remove,repair,False,,deepseek-v3
2075,False,Not a smell,0.95,Not a smell,0.95,Too much info,0.05,Explains test purpose and historical context for algorithm behavior.,no_change,evaluation,False,,deepseek-v3
2076,True,Nonlocal info,0.85,Nonlocal info,0.85,Not a smell,0.15,"Comment includes commit hash reference, making it dependent on external info.",move,repair,True,not_smell_vs_nonlocal;borderline_label_low_confidence,deepseek-v3
2077,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains expected length of path in Lars test.,no_change,evaluation,False,,deepseek-v3
2078,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose.,no_change,evaluation,False,,deepseek-v3
2079,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,Specifies exact issue number and intent (regression test).,no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
2080,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose and caveat.,no_change,evaluation,False,,deepseek-v3
2081,True,Obvious,0.95,Obvious,0.95,Not a smell,0.04,Comment merely restates the visible code action without added value.,remove,repair,False,,deepseek-v3
2082,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose and string conversion rationale.,no_change,evaluation,False,,deepseek-v3
2083,True,Task,0.95,Task,0.95,Not a smell,0.05,FIXME comment indicating future action when normalize is removed.,remove,repair,False,,deepseek-v3
2084,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Provides test purpose and specific checks, not redundant.",no_change,evaluation,False,,deepseek-v3
2085,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides intent that random features are 'bad' for testing.,no_change,evaluation,False,,deepseek-v3
2086,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment adds purpose for testing error on unknown IC; not a smell.,no_change,evaluation,False,,deepseek-v3
2087,False,Not a smell,0.95,Not a smell,0.95,Nonlocal info,0.2,Explains test purpose and references specific issue for context.,no_change,evaluation,False,,deepseek-v3
2088,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains expected behavior, aids comprehension.",no_change,evaluation,False,,deepseek-v3
2089,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains purpose of test and its relation to estimator classes.,no_change,evaluation,False,,deepseek-v3
2090,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates obvious usage of diabetes dataset visible in code.,remove,repair,False,,deepseek-v3
2091,True,Misleading,0.95,Misleading,0.95,Not a smell,0.05,"Comment claims to verify coefficients for 'lar', but code expects an error, conflicting with semantics.",rewrite,repair,False,,deepseek-v3
2092,False,Not a smell,0.9,Not a smell,0.9,Task,0.1,Provides intent for upcoming test block.,no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
2093,True,Misleading,0.85,Misleading,0.85,Vague,0.15,Comment says 'transmissibility' but code checks positive constraint effect; term is inaccurate.,rewrite,repair,False,,deepseek-v3
2094,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment clearly explains test purpose.,no_change,evaluation,False,,deepseek-v3
2095,False,Not a smell,0.9,Not a smell,0.9,Nonlocal info,0.1,Explains test design: copy of above with adaptation. Adds context for reader.,no_change,evaluation,False,,deepseek-v3
2096,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.02,"Clarifies that the data used is not normalized, providing test context.",no_change,evaluation,False,,deepseek-v3
2097,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains restricted alpha range, helpful context.",no_change,evaluation,False,,deepseek-v3
2098,False,Not a smell,0.6,Not a smell,0.6,Obvious,0.4,"Useful section label indicating data normalization, providing context for the following code block.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
2099,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains rationale for excluding alpha=0 from loop.,no_change,evaluation,False,,deepseek-v3
2100,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose and scenarios.,no_change,evaluation,False,,deepseek-v3
2101,False,Not a smell,0.95,Not a smell,0.95,Nonlocal info,0.05,Provides specific rationale referencing bug report for data generation.,no_change,evaluation,False,,deepseek-v3
2102,False,Not a smell,0.765,Not a smell,0.765,Obvious,0.235,"Provides context for test data referencing external R implementation, useful for understanding the test.",no_change,evaluation,True,signal_conflict;not_smell_vs_nonlocal;borderline_label_low_confidence,deepseek-v3
2103,True,Beautification,0.99,Beautification,0.99,Not a smell,0.01,"Pure visual separator, no semantic content.",remove,repair,False,,deepseek-v3
