sample_id,is_smelly,label,confidence,top1_label,top1_score,top2_label,top2_score,reason_short,action_hint,route_to,second_check_used,review_reason,model_source
1916,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why second fit uses repeated samples to simulate weighting; adds rationale.,no_change,evaluation,False,,deepseek-v3
1917,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the code action without adding useful information.,remove,repair,False,,deepseek-v3
1918,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment restates the code action without adding rationale or constraints.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
1919,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains why parallelism requires different estimator objects.,no_change,evaluation,False,,deepseek-v3
1920,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Gives intent of test, not restating code.",no_change,evaluation,False,,deepseek-v3
1921,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Provides rationale for why predict_proba is absent; adds useful context.,no_change,evaluation,False,,deepseek-v3
1922,True,Obvious,0.85,Obvious,0.85,Not a smell,0.15,Comment merely labels the positive test case; no extra rationale.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
1923,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Summarizes test intent clearly; not restating code.,no_change,evaluation,False,,deepseek-v3
1924,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Merely restates that it's an inner function for custom scoring.,remove,repair,False,,deepseek-v3
1925,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides helpful context about predict_proba.,no_change,evaluation,False,,deepseek-v3
1926,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Provides test purpose and intent, not a restatement.",no_change,evaluation,False,,deepseek-v3
1927,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the subsequent code without adding useful context or rationale.,remove,repair,False,,deepseek-v3
1928,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains test loop purpose and assertion rationale.,no_change,evaluation,False,,deepseek-v3
1929,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment restates visible clone action without added rationale.,remove,repair,False,,deepseek-v3
1930,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,"Provides test purpose and expected behavior, aiding code comprehension without redundancy.",no_change,evaluation,False,,deepseek-v3
1931,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Merely restates code actions without added context.,remove,repair,False,,deepseek-v3
1932,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Comment explains loop purpose, not redundant.",no_change,evaluation,False,,deepseek-v3
1933,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Clarifies test purpose without redundancy.,no_change,evaluation,False,,deepseek-v3
1934,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,merely restates the clone() method call,remove,repair,False,,deepseek-v3
1935,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment clarifies intent behind setting seed; adds purpose.,no_change,evaluation,False,,deepseek-v3
1936,True,Obvious,0.95,Obvious,0.95,Vague,0.05,Comment merely restates code action without added intent or rationale.,remove,repair,False,,deepseek-v3
1937,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates that labels are random; no added insight.,remove,repair,False,,deepseek-v3
1938,True,Obvious,0.92,Obvious,0.92,Not a smell,0.08,Comment merely restates visible fact that there are two classes.,remove,repair,False,,deepseek-v3
1939,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the count visible in array.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
1940,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates that the code uses weighted classifier without adding insight.,remove,repair,False,,deepseek-v3
1941,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Clarifies test scenario purpose without restating code.,no_change,evaluation,False,,deepseek-v3
1942,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment explains test purpose clearly.,no_change,evaluation,False,,deepseek-v3
1943,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,"Comment explains why ValueError is raised (continuous y), adding rationale.",no_change,evaluation,False,,deepseek-v3
1944,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Adds rationale for attribute check: method should be exposed before fit.,no_change,evaluation,False,,deepseek-v3
1945,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains expected test behavior clearly.,no_change,evaluation,False,,deepseek-v3
1946,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose and transformation method clearly.,no_change,evaluation,False,,deepseek-v3
1947,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Concise test intent comment, adds purpose.",no_change,evaluation,False,,deepseek-v3
1948,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates the visible code action without added value.,remove,repair,False,,deepseek-v3
1949,False,Not a smell,0.97,Not a smell,0.97,Obvious,0.02,"Adds clear test purpose and expected outcome, enhancing comprehension.",no_change,evaluation,False,,deepseek-v3
1950,False,Not a smell,0.675,Not a smell,0.675,Obvious,0.325,"Comment provides test purpose (fit and verify performance), not just restating code.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
1951,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Concise summary of test purpose adds context, not a smell.",no_change,evaluation,False,,deepseek-v3
1952,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Concise comment describing test purpose; adds local context.,no_change,evaluation,False,,deepseek-v3
1953,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains test purpose, provides context.",no_change,evaluation,False,,deepseek-v3
1954,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains test purpose, not a smell.",no_change,evaluation,False,,deepseek-v3
1955,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains test purpose and relevant context.,no_change,evaluation,False,,deepseek-v3
1956,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful comment explaining test purpose.,no_change,evaluation,False,,deepseek-v3
1957,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Merely restates observable code action; no added value.,remove,repair,False,,deepseek-v3
1958,False,Not a smell,0.525,Not a smell,0.7,Nonlocal info,0.3,"No evidence that meaning depends on external module/service/config/deploy agreement; per global tie-break policy, prefer Not a smell.",no_change,evaluation,True,not_smell_vs_nonlocal,deepseek-v3
1959,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.03,Explains test purpose: verifies missing value validation delegation.,no_change,evaluation,False,,deepseek-v3
1960,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Clarifies that predict call does not raise error, adding safety context.",no_change,evaluation,False,,deepseek-v3
1961,True,Beautification,0.95,Beautification,0.95,Not a smell,0.05,"Section header with visual separator, no semantic detail.",remove,repair,False,,deepseek-v3
1962,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Helpful grouping comment, not a code smell.",no_change,evaluation,False,,deepseek-v3
1963,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,"Comment groups imports by purpose, adding context beyond code restatement.",no_change,evaluation,True,borderline_label_low_confidence,deepseek-v3
1964,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,"Simply restates that the variable is the digits dataset, which is clear from code.",remove,repair,False,,deepseek-v3
1965,True,Misleading,0.85,Misleading,0.85,Beautification,0.1,Comment says flattening is needed but code does not flatten; conflicts with code semantics.,rewrite,repair,False,,deepseek-v3
1966,True,Obvious,0.95,Obvious,0.95,Vague,0.04,Comment merely restates visible code action without added intent.,remove,repair,False,,deepseek-v3
1967,False,Not a smell,0.9,Not a smell,0.9,Vague,0.1,Provides specific purpose (predict digit value) for the data split operation.,no_change,evaluation,True,low_confidence;not_smell_vs_vague_risk;borderline_label_low_confidence,deepseek-v3
1968,True,Commented out code,0.95,Commented out code,0.95,Obvious,0.05,"Line of code is commented out, likely intentionally disabled.",remove,repair,False,,deepseek-v3
1969,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Comment merely restates the visible creation of SVM classifiers without adding intent or rationale.,remove,repair,False,,deepseek-v3
1970,True,Obvious,0.8,Obvious,0.8,Not a smell,0.2,Comment restates obvious pipeline construction without adding rationale or intent.,remove,repair,True,low_confidence;borderline_label_low_confidence,deepseek-v3
1971,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,"Comment merely restates visible code actions: fitting and predicting with linear and kernel SVM, without adding rationale, intent, constraint, or risk.",remove,repair,True,borderline_label_low_confidence,deepseek-v3
1972,True,Beautification,0.8,Beautification,0.8,Obvious,0.15,"Comment is a section header with minimal semantic content, just restating obvious action.",remove,repair,False,,deepseek-v3
1973,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Clarifies that the second subplot is for timings, adding local purpose.",no_change,evaluation,False,,deepseek-v3
1974,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Describes purpose of following plot code.,no_change,evaluation,False,,deepseek-v3
1975,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment adds purpose: vertical line indicates dataset dimensionality.,no_change,evaluation,False,,deepseek-v3
1976,True,Beautification,0.9,Beautification,0.9,Not a smell,0.1,Section header with minimal content; serves as visual separator.,remove,repair,True,low_confidence,deepseek-v3
1977,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Provides helpful context about decision surface visualization.,no_change,evaluation,False,,deepseek-v3
1978,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose of visualization.,no_change,evaluation,False,,deepseek-v3
1979,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Helpful comment explaining code purpose.,no_change,evaluation,False,,deepseek-v3
1980,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates local code action without added rationale.,remove,repair,False,,deepseek-v3
1981,True,Obvious,0.95,Obvious,0.95,Not a smell,0.03,Comment merely restates the local variable initialization with no additional context.,remove,repair,False,,deepseek-v3
1982,True,Obvious,0.9,Obvious,0.9,Vague,0.1,Comment merely restates the addition operation without adding any context or rationale.,remove,repair,False,,deepseek-v3
1983,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates that the list contains plot titles; no added rationale or context.,remove,repair,False,,deepseek-v3
1984,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates visible code action with no added intent.,remove,repair,False,,deepseek-v3
1985,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates visible code action without adding intent or rationale.,remove,repair,False,,deepseek-v3
1986,True,Obvious,0.9,Obvious,0.9,Not a smell,0.1,Restates code action with no added rationale or context.,remove,repair,False,,deepseek-v3
1987,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment merely restates the code action.,remove,repair,False,,deepseek-v3
1988,False,Not a smell,0.765,Not a smell,0.9,Nonlocal info,0.1,Section header describing local code purpose and acknowledges external source; mainly local intent.,no_change,evaluation,True,small_top2_margin;signal_conflict;not_smell_vs_nonlocal;borderline_label_low_confidence,deepseek-v3
1989,False,Not a smell,0.9,Not a smell,0.9,Obvious,0.1,Clarifies that dictionary values represent BFS level (hops).,no_change,evaluation,False,,deepseek-v3
1990,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Restates variable name 'level' without adding new information.,remove,repair,False,,deepseek-v3
1991,True,Misleading,0.85,Misleading,0.85,Not a smell,0.15,Says dict but variable assigned as list; inaccurately describes type.,rewrite,repair,False,,deepseek-v3
1992,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Comment only restates the visible assignment without added context.,remove,repair,False,,deepseek-v3
1993,True,Misleading,0.95,Misleading,0.95,Obvious,0.05,"Says 'list' but code uses set, contradicting semantics.",rewrite,repair,False,,deepseek-v3
1994,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Restates obvious assignment without added context.,remove,repair,False,,deepseek-v3
1995,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Comment accurately describes return value.,no_change,evaluation,False,,deepseek-v3
1996,True,Nonlocal info,0.7125,Nonlocal info,0.7125,Not a smell,0.2875,Comment references external GitHub issue; meaning depends on external context.,move,repair,True,not_smell_vs_nonlocal,deepseek-v3
1997,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Adds rationale for modifying y to test regression error.,no_change,evaluation,False,,deepseek-v3
1998,True,Task,0.95,Task,0.95,Not a smell,0.05,FIXME indicates future work to remove code.,remove,repair,False,,deepseek-v3
1999,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,Explains purpose of assertion.,no_change,evaluation,False,,deepseek-v3
2000,True,Obvious,0.85,Obvious,0.85,Not a smell,0.15,Comment merely restates obvious code action.,remove,repair,True,borderline_label_low_confidence,deepseek-v3
2001,True,Obvious,0.95,Obvious,0.95,Not a smell,0.05,Simply restates the assert action without adding new insight.,remove,repair,False,,deepseek-v3
2002,False,Not a smell,0.7,Not a smell,0.7,Obvious,0.3,"Comment states test purpose, adds clarity beyond code.",no_change,evaluation,True,low_confidence;borderline_label_low_confidence,deepseek-v3
2003,False,Not a smell,0.95,Not a smell,0.95,Vague,0.05,"Provides specific test reference for context, not a smell.",no_change,evaluation,True,not_smell_vs_vague_risk,deepseek-v3
2004,False,Not a smell,0.95,Not a smell,0.95,Obvious,0.05,"Explains test purpose and what is being verified, not just restating code.",no_change,evaluation,False,,deepseek-v3
